WCNPO#,WCNTRK
#LE103625,61290983472420148234
#LE103612,9405510200882782436446
#LE103584,61290983472420148241
#LE103549,61290983472420148258
#LE103548,9405510200883840029419
#LE103348,61290983472420148265
#LE103483,61290983472420148272
#LE103490,61290983472420148289
#LE103486,61290983472420148296
#LE103386,61290983472420148302
#LE103513,61290983472420148319
#LE103512,9405510200828782474941
#LE103505,61290983472420148326
#LE103257,61290983472420148333
#LE103292,61290983472420148340
#LE103112,61290983472420148357
#LE103144,61290983472420148364
#LE103151,61290983472420148371
#LE103437,61290983472420148388
#LE103439,61290983472420148395
#LE103456,61290983472420148401
#LE103476,61290983472420148418
#LE103664,61290983472420148425
#LE103659,61290983472420148432
#LE103647,61290983472420148449
#LE103640,61290983472420148456
#LE103705,61290983472420148463
#LE103688,61290983472420148470
#LE103681,61290983472420148487
#LE103670,61290983472420148494
#LE103667,61290983472420148500
#LE103832,61290983472420148517
#LE103816,61290983472420148524
#LE103811,61290983472420148531
#LE103860,61290983472420148548
#LE103840,61290983472420148555
#LE103754,61290983472420148562
#LE103875,61290983472420148579
#LE103871,61290983472420148586
#LE103771,61290983472420148593
#LE103799,61290983472420148609
#LE103792,61290983472420148616
#LE103887,61290983472420148623
#LE103921,139332411294787
#LE103978,61290983472420148630
#LE103975,61290983472420148647
#LE103970,61290983472420148654
#LE103969,61290983472420148661
#LE103967,61290983472420148678
#LE103935,9405510200881782326054
#LE103928,61290983472420148685
#LE103923,61290983472420148692
#LE103181,61290983472420148708
#LE103426,61290983472420148715
#LE103434,61290983472420148722
#LE103441,61290983472420148739
#LE103443,9405510200793797134251
#LE103444,61290983472420148746
#LE103446,61290983472420148753
#LE103447,61290983472420148760
#LE103448,61290983472420148777
#LE103269,61290983472420148784
#LE103468,61290983472420148791
#LE103474,61290983472420148807
#LE103164,61290983472420148814
#LE103478,61290983472420148821
#LE103541,61290983472420148838
#LE103658,61290983472420148845
#LE103655,61290983472420148852
#LE103392,61290983472420148869
#LE103709,61290983472420148876
#LE103707,61290983472420148883
#LE103518,61290983472420148890
#LE103679,61290983472420148906
#LE103574,61290983472420148913
#LE103831,61290983472420148920
#LE103819,61290983472420148937
#LE103296,61290983472420148944
#LE103813,61290983472420148951
#LE103226,9405510200830973579038
#LE103868,61290983472420148968
#LE103464,61290983472420148975
#LE103866,61290983472420148982
#LE103491,9405510200830973581772
#LE103857,61290983472420148999
#LE103368,61290983472420149002
#LE103853,61290983472420149019
#LE103851,61290983472420149026
#LE103526,61290983472420149033
#LE103417,61290983472420149040
#LE103345,61290983472420149057
#LE103850,61290983472420149064
#LE103581,61290983472420149071
#LE103786,61290983472420149088
#LE103846,61290983472420149095
#LE103788,61290983472420149101
#LE103947,61290983472420149118
#LE103942,61290983472420149125
#LE103761,9405510200793797167785
#LE103742,61290983472420149132
#LE103259,61290983472420149149
#LE103726,61290983472420149156
#LE103261,61290983472420149163
#LE103721,61290983472420149170
#LE103719,61290983472420149187
#LE103196,61290983472420149194
#LE103714,61290983472420149200
#LE103197,61290983472420149217
#LE103780,61290983472420149224
#LE103203,9405510200830973603955
#LE103768,61290983472420149231
#LE103766,61290983472420149248
#LE103113,61290983472420149255
#LE103803,61290983472420149262
#LE103800,9405510200829782302012
#LE103793,61290983472420149279
#LE103110,61290983472420149286
#LE103911,61290983472420149293
#LE103141,61290983472420149309
#LE103908,9405510200883840144129
#LE103427,61290983472420149316
#LE103907,61290983472420149323
#LE103450,61290983472420149330
#LE103905,9405510200882782554102
#LE103472,61290983472420149347
#LE103902,9405510200829782307581
#LE103489,61290983472420149354
#LE103885,9405510200830973614180
#LE103377,9405510200883840148394
#LE103884,61290983472420149361
#LE103877,61290983472420149378
#LE103521,61290983472420149385
#LE103559,61290983472420149392
#LE103352,61290983472420149408
#LE103919,61290983472420149415
#LE103578,9405510200828782591068
#LE103973,61290983472420149422
#LE103623,61290983472420149439
#LE103972,61290983472420149446
#LE103356,9405510200882782642496
#LE103360,61290983472420149453
#LE103651,61290983472420149460
#LE103966,61290983472420149477
#LE103964,61290983472420149484
#LE103682,61290983472420149491
#LE103945,61290983472420149507
#LE103703,61290983472420149514
#LE103940,61290983472420149521
#LE103939,9405510200883840242351
#LE103818,61290983472420149538
#LE103838,61290983472420149545
#LE103633,61290983472420149552
#LE103845,61290983472420149569
#LE103628,61290983472420149576
#LE103620,9405510200882782651382
#LE103862,61290983472420149583
#LE103617,61290983472420149590
#LE103869,61290983472420149606
#LE103610,9405510200881782481593
#LE103790,61290983472420149613
#LE103593,61290983472420149620
#LE103592,9405510200882782654529
#LE103889,61290983472420149637
#LE103590,61290983472420149644
#LE103900,61290983472420149651
#LE103588,9405510200829782409742
#LE103909,61290983472420149668
#LE103587,61290983472420149675
#LE103912,61290983472420149682
#LE103561,61290983472420149699
#LE103523,61290983472420149705
#LE103949,61290983472420149712
#LE103287,61290983472420149729
#LE103406,61290983472420149736
#LE103405,61290983472420149743
#LE103189,9405510200883840256471
#LE103404,61290983472420149750
#LE103209,61290983472420149767
#LE103396,61290983472420149774
#LE103546,9405510200883840259021
#LE103225,61290983472420149781
#LE103544,61290983472420149798
#LE103098,9405510200828782695377
#LE103543,61290983472420149804
#LE103538,61290983472420149811
#LE103100,61290983472420149828
#LE103422,61290983472420149835
#LE103130,9405510200881782496405
#LE103421,61290983472420149842
#LE103415,61290983472420149859
#LE103414,61290983472420149866
#LE103177,61290983472420149873
#LE103412,61290983472420149880
#LE103459,61290983472420149897
#LE103384,61290983472420149903
#LE103460,61290983472420149910
#LE103383,61290983472420149927
#LE103463,9405510200882782672080
#LE103380,9405510200882782673193
#LE103475,9405510200829782427715
#LE103479,61290983472420149934
#LE103378,61290983472420149941
#LE103364,61290983472420149958
#LE103375,61290983472420149965
#LE103381,61290983472420149972
#LE103373,9405510200829782430777
#LE103407,61290983472420149989
#LE103372,9405510200882782678181
#LE103410,61290983472420149996
#LE103371,61290983472420150008
#LE103335,61290983472420150015
#LE103365,9405510200829782434133
#LE103565,61290983472420150022
#LE103388,61290983472420150039
#LE103572,9405510200830973751298
#LE103498,61290983472420150046
#LE103586,9405510200793797321088
#LE103515,61290983472420150053
#LE103511,9405510200828782713972
#LE103621,61290983472420150060
#LE103656,9405510200829782438698
#LE103728,9405510200828782716355
#LE103507,61290983472420150077
#LE103502,9405510200830973756859
#LE103787,61290983472420150084
#LE103535,61290983472420150091
#LE103791,61290983472420150107
#LE103533,61290983472420150114
#LE103798,61290983472420150121
#LE103525,61290983472420150138
#LE103524,61290983472420150145
#LE103801,61290983472420150152
#LE103290,9405510200829782444576
#LE103880,61290983472420150169
#LE103139,9405510200882782691012
#LE103161,61290983472420150176
#LE103888,61290983472420150183
#LE103951,61290983472420150190
#LE103956,61290983472420150206
#LE103917,61290983472420150213
#LE103445,9405510200881782525310
#LE103918,61290983472420150220
#LE103455,61290983472420150237
#LE103467,61290983472420150244
#LE103470,61290983472420150251
#LE103663,9405510200830973769200
#LE103661,9405510200881782529332
#LE103650,61290983472420150268
#LE103649,61290983472420150275
#LE103642,61290983472420150282
#LE103636,61290983472420150299
#LE103713,61290983472420150305
#LE103706,9405510200830973773689
#LE103691,61290983472420150312
#LE103684,61290983472420150329
#LE103674,61290983472420150336
#LE103672,61290983472420150343
#LE103671,61290983472420150350
#LE103808,61290983472420150367
#LE103820,61290983472420150374
#LE103775,61290983472420150381
#LE103810,61290983472420150398
#LE103864,61290983472420150404
#LE103854,61290983472420150411
#LE103847,61290983472420150428
#LE103842,9405510200881782540832
#LE103839,61290983472420150435
#LE103837,61290983472420150442
#LE103762,61290983472420150459
#LE103755,61290983472420150466
#LE103746,9405510200829782469180
#LE103735,61290983472420150473
#LE103717,61290983472420150480
#LE103218,61290983472420150497
#LE103785,61290983472420150503
#LE103216,9405510200881782547220
#LE103781,61290983472420150510
#LE103255,9405510200830973790501
#LE103797,61290983472420150527
#LE103253,61290983472420150534
#LE103795,61290983472420150541
#LE103150,61290983472420150558
#LE103789,61290983472420150565
#LE103897,9405510200828782751660
#LE103132,61290983472420150572
#LE103894,61290983472420150589
#LE103893,61290983472420150596
#LE103166,61290983472420150602
#LE103876,61290983472420150619
#LE103160,61290983472420150626
#LE103129,61290983472420150633
#LE103433,9405510200882782725779
#LE103920,61290983472420150640
#LE103462,9405510200883840323302
#LE103915,61290983472420150657
#LE103453,61290983472420150664
#LE103977,61290983472420150671
#LE103968,61290983472420150688
#LE103379,61290983472420150695
#LE103963,61290983472420150701
#LE103807,61290983472420150718
#LE103959,61290983472420150725
#LE103814,61290983472420150732
#LE103954,61290983472420150749
#LE103823,61290983472420150756
#LE103953,61290983472420150763
#LE103824,9405510200829782484565
#LE103829,61290983472420150770
#LE103836,61290983472420150787
#LE103952,61290983472420150794
#LE103944,61290983472420150800
#LE103848,61290983472420150817
#LE103941,61290983472420150824
#LE103870,9405510200883840332014
#LE103934,61290983472420150831
#LE103794,61290983472420150848
#LE103933,61290983472420150855
#LE103896,61290983472420150862
#LE103929,61290983472420150879
#LE103962,61290983472420150886
#LE103353,61290983472420150893
#LE103616,61290983472420150909
#LE103916,61290983472420150916
#LE103611,61290983472420150923
#LE103607,61290983472420150930
#LE103609,61290983472420150947
#LE103603,61290983472420150954
#LE103635,61290983472420150961
#LE103602,61290983472420150978
#LE103662,61290983472420150985
#LE103599,61290983472420150992
#LE103701,61290983472420151005
#LE103595,61290983472420151012
#LE103711,61290983472420151029
#LE103582,61290983472420151036
#LE103393,9405510200881782571942
#LE103568,61290983472420151043
#LE103497,61290983472420151050
#LE103401,61290983472420151067
#LE103400,61290983472420151074
#LE103501,61290983472420151081
#LE103398,61290983472420151098
#LE103509,61290983472420151104
#LE103553,61290983472420151111
#LE103522,61290983472420151128
#LE103530,61290983472420151135
#LE103547,61290983472420151142
#LE103545,61290983472420151159
#LE103536,9405510200881782577098
#LE103542,61290983472420151166
#LE103540,61290983472420151173
#LE103340,9405510200828782779503
#LE103408,61290983472420151180
#LE103339,61290983472420151197
#LE103329,61290983472420151203
#LE103481,9405510200883840348466
#LE103495,61290983472420151210
#LE103488,61290983472420151227
#LE103315,61290983472420151234
#LE103376,61290983472420151241
#LE103374,61290983472420151258
#LE103369,61290983472420151265
#LE103385,61290983472420151272
#LE103321,139332411294794
#LE103390,61290983472420151289
#LE103328,61290983472420151296
#LE103395,61290983472420151302
#LE103330,61290983472420151319
#LE103500,61290983472420151326
#LE103272,61290983472420151333
#LE103496,61290983472420151340
#LE103277,61290983472420151357
#LE103520,61290983472420151364
#LE103278,61290983472420151371
#LE103516,9405510200883840357321
#LE103510,61290983472420151388
#LE103291,61290983472420151395
#LE103275,61290983472420151401
#LE103286,61290983472420151418
#LE103303,61290983472420151425
#LE103193,61290983472420151432
#LE103143,61290983472420151449
#LE103186,61290983472420151456
#LE103147,61290983472420151463
#LE103314,61290983472420151470
#LE103432,61290983472420151487
#LE103310,9405510200881782594460
#LE103309,61290983472420151494
#LE103306,61290983472420151500
#LE103297,61290983472420151517
#LE103242,9405510200793797410546
#LE103235,61290983472420151524
#LE103101,61290983472420151531
#LE103231,61290983472420151548
#LE103179,9405510200883840368747
#LE103227,61290983472420151555
#LE103224,61290983472420151562
#LE103219,61290983472420151579
#LE103099,61290983472420151586
#LE103195,61290983472420151593
#LE103312,61290983472420151609
#LE103308,61290983472420151616
#LE103135,61290983472420151623
#LE103299,61290983472420151630
#LE103295,61290983472420151647
#LE103153,61290983472420151654
#LE103294,61290983472420151661
#LE103244,61290983472420151678
#LE103243,61290983472420151685
#LE103097,9400110200828782809726
#LE103241,9405510200883840378708
#LE103221,9400110200881782609895
#LE103232,61290983472420151692
#LE103214,61290983472420151708
#LE103212,9405510200830973858744
#LE103208,61290983472420151715
#LE103256,61290983472420151722
#LE103252,61290983472420151739
#LE103249,61290983472420151746
#LE103245,61290983472420151753
#LE103149,61290983472420151760
#LE103137,61290983472420151777
#LE103185,61290983472420151784
#LE103178,61290983472420151791
#LE103163,61290983472420151807
#LE103162,61290983472420151814
#LE103440,61290983472420151821
#LE103863,61290983472420151838
#LE103765,61290983472420151845
#LE103974,61290983472420151852
#LE103914,9405510200830973868415
#LE103927,61290983472420151869
#LE103931,61290983472420151876
#LE103938,61290983472420151883
#LE103566,61290983472420151890
#LE103579,61290983472420151906
#LE103580,61290983472420151913
#LE103605,61290983472420151920
#LE103626,61290983472420151937
#LE103627,61290983472420151944
#LE103643,61290983472420151951
#LE103648,9405510200881782629636
#LE103652,61290983472420151968
#LE103654,61290983472420151975
#LE103676,9405510200882782801428
#LE103394,61290983472420151982
#LE103503,61290983472420151999
#LE103514,9405510200882782803170
#LE103528,61290983472420152002
#LE103423,61290983472420152019
#LE103262,61290983472420152026
#LE103264,61290983472420152033
#LE103274,61290983472420152040
#LE103288,61290983472420152057
#LE103281,61290983472420152064
#LE103280,61290983472420152071
#LE103202,61290983472420152088
#LE103712,61290983472420152095
#LE103564,61290983472420152101
#LE103615,61290983472420152118
#LE103618,61290983472420152125
#LE103637,61290983472420152132
#LE103666,61290983472420152149
#LE103529,61290983472420152156
#LE103317,61290983472420152163
#LE103324,61290983472420152170
#LE103263,61290983472420152187
#LE103267,9405510200881782656786
#LE103268,61290983472420152194
#LE103273,61290983472420152200
#LE103279,61290983472420152217
#LE103285,61290983472420152224
#LE103282,61290983472420152231
#LE103307,61290983472420152248
#LE103305,9405510200829782584883
#LE103301,61290983472420152255
#LE103240,61290983472420152262
#LE103237,61290983472420152279
#LE103234,9405510200830973915638
#LE103233,61290983472420152286
#LE103223,9405510200793797481386
#LE103222,61290983472420152293
#LE103251,9405510200829782590747
#LE103247,61290983472420152309
#LE103246,61290983472420152316
#LE103142,61290983472420152323
#LE103106,61290983472420152330
#LE103111,61290983472420152347
#LE103180,61290983472420152354
#LE103173,61290983472420152361
#LE103485,61290983472420152378
#LE103366,9405510200881782669922
#LE103727,9405510200793797488224
#LE103750,61290983472420152385
#LE103758,9405510200828782872143
#LE104078,61290983472420152392
#LE103763,9405510200793797489528
#LE103950,61290983472420152408
#LE103948,61290983472420152415
#LE103957,9405510200883840445738
#LE103772,61290983472420152422
#LE103960,61290983472420152439
#LE103922,61290983472420152446
#LE103424,61290983472420152453
#LE103499,61290983472420152460
#LE103608,61290983472420152477
#LE103331,61290983472420152484
#LE103346,61290983472420152491
#LE104290,61290983472420152507
#LE103597,61290983472420152514
#LE104193,61290983472420152521
#LE103355,61290983472420152538
#LE104321,61290983472420152545
#LE103337,61290983472420152552
#LE103646,61290983472420152569
#LE104232,61290983472420152576
#LE103382,61290983472420152583
#LE103976,61290983472420152590
#LE103965,61290983472420152606
#LE103322,61290983472420152613
#LE104007,61290983472420152620
#LE103304,9405510200882782849567
#LE104103,61290983472420152637
#LE104144,61290983472420152644
#LE103271,61290983472420152651
#LE103835,61290983472420152668
#LE103289,61290983472420152675
#LE103891,61290983472420152682
#LE103300,61290983472420152699
#LE103872,61290983472420152705
#LE103230,9405510200881782681580
#LE103852,9405510200882782851850
#LE103210,9405510200883840455409
#LE103899,61290983472420152712
#LE103102,9405510200883840455669
#LE103732,61290983472420152729
#LE103425,61290983472420152736
#LE103730,61290983472420152743
#LE103830,61290983472420152750
#LE103943,61290983472420152767
#LE103715,9405510200882782853960
#LE103926,61290983472420152774
#LE103879,61290983472420152781
#LE103745,61290983472420152798
#LE103881,9405510200793797502753
#LE103979,61290983472420152804
#LE103743,61290983472420152811
#LE103342,9405510200829782611251
#LE103770,61290983472420152828
#LE103357,61290983472420152835
#LE103363,61290983472420152842
#LE103653,61290983472420152859
#LE103413,61290983472420152866
#LE103759,61290983472420152873
#LE103319,61290983472420152880
#LE103748,9405510200881782688800
#LE103270,61290983472420152897
#LE103283,61290983472420152903
#LE103302,9405510200830973943594
#LE103239,61290983472420152910
#LE103229,61290983472420152927
#LE103248,61290983472420152934
#LE103551,61290983472420152941
#LE103435,61290983472420152958
#LE103532,61290983472420152965
#LE103107,61290983472420152972
#LE103583,61290983472420152989
#LE103555,61290983472420152996
#LE103554,61290983472420153009
#LE103677,61290983472420153016
#LE103313,61290983472420153023
#LE104160,61290983472420153030
#LE104203,61290983472420153047
#LE104219,61290983472420153054
#LE104231,61290983472420153061
#LE103362,61290983472420153078
#LE103354,61290983472420153085
#LE103438,61290983472420153092
#LE103531,61290983472420153108
#LE103480,61290983472420153115
#LE103469,61290983472420153122
#LE103466,61290983472420153139
#LE103556,61290983472420153146
#LE103552,61290983472420153153
#LE103696,61290983472420153160
#LE103695,61290983472420153177
#LE103693,61290983472420153184
#LE103641,61290983472420153191
#LE103639,61290983472420153207
#LE103632,61290983472420153214
#LE103629,61290983472420153221
#LE103624,61290983472420153238
#LE103332,61290983472420153245
#LE103215,61290983472420153252
#LE104178,61290983472420153269
#LE104166,61290983472420153276
#LE104317,61290983472420153283
#LE104312,61290983472420153290
#LE104310,61290983472420153306
#LE104285,61290983472420153313
#LE104282,61290983472420153320
#LE104194,61290983472420153337
#LE104186,61290983472420153344
#LE104322,61290983472420153351
#LE104320,61290983472420153368
#LE104319,61290983472420153375
#LE104269,61290983472420153382
#LE104267,61290983472420153399
#LE104260,61290983472420153405
#LE104235,61290983472420153412
#LE103997,61290983472420153429
#LE104011,61290983472420153436
#LE104030,61290983472420153443
#LE104083,61290983472420153450
#LE104080,61290983472420153467
#LE104048,61290983472420153474
#LE104146,61290983472420153481
#LE103886,61290983472420153498
#LE103882,61290983472420153504
#LE103729,61290983472420153511
#LE103723,61290983472420153528
#LE103704,61290983472420153535
#LE103702,61290983472420153542
#LE103913,61290983472420153559
#LE103740,61290983472420153566
#LE103738,61290983472420153573
#LE103760,61290983472420153580
#LE103749,61290983472420153597
#LE103458,61290983472420153603
#LE103452,61290983472420153610
#LE103751,61290983472420153627
#LE103420,61290983472420153634
#LE103418,61290983472420153641
#LE103416,61290983472420153658
#LE103403,61290983472420153665
#LE103517,61290983472420153672
#LE103506,61290983472420153689
#LE103494,61290983472420153696
#LE103493,61290983472420153702
#LE103569,61290983472420153719
#LE103562,61290983472420153726
#LE103560,61290983472420153733
#LE103124,61290983472420153740
#LE103694,61290983472420153757
#LE103683,61290983472420153764
#LE103660,61290983472420153771
#LE103657,61290983472420153788
#LE103630,61290983472420153795
#LE103613,61290983472420153801
#LE103604,61290983472420153818
#LE103585,61290983472420153825
#LE103336,61290983472420153832
#LE103168,61290983472420153849
#LE104176,61290983472420153856
#LE104316,61290983472420153863
#LE104315,61290983472420153870
#LE104314,61290983472420153887
#LE104313,61290983472420153894
#LE104311,61290983472420153900
#LE104304,61290983472420153917
#LE104287,61290983472420153924
#LE104324,61290983472420153931
#LE103343,61290983472420153948
#LE104266,61290983472420153955
#LE104236,61290983472420153962
#LE103397,61290983472420153979
#LE103990,61290983472420153986
#LE104090,61290983472420153993
#LE104057,61290983472420154006
#LE104105,61290983472420154013
#LE104096,61290983472420154020
#LE104142,61290983472420154037
#LE104134,61290983472420154044
#LE103825,61290983472420154051
#LE103822,61290983472420154068
#LE103805,61290983472420154075
#LE104155,61290983472420154082
#LE103867,61290983472420154099
#LE103858,61290983472420154105
#LE103856,61290983472420154112
#LE103731,61290983472420154129
#LE103724,61290983472420154136
#LE103708,61290983472420154143
#LE103700,61290983472420154150
#LE103932,61290983472420154167
#LE103744,61290983472420154174
#LE103739,61290983472420154181
#LE103737,61290983472420154198
#LE103736,61290983472420154204
#LE103773,61290983472420154211
#LE103753,61290983472420154228
#LE103937,61290983472420154235
#LE103925,61290983472420154242
#LE103747,61290983472420154259
#LE103734,61290983472420154266
#LE103752,61290983472420154273
#LE103782,61290983472420154280
#LE103777,61290983472420154297
#LE103451,61290983472420154303
#LE103436,61290983472420154310
#LE103431,61290983472420154327
#LE103430,61290983472420154334
#LE103508,61290983472420154341
#LE103492,61290983472420154358
#LE103487,61290983472420154365
#LE103484,61290983472420154372
#LE103477,61290983472420154389
#LE103692,61290983472420154396
#LE103687,61290983472420154402
#LE103680,61290983472420154419
#LE103644,61290983472420154426
#LE103601,61290983472420154433
#LE103600,61290983472420154440
#LE103598,61290983472420154457
#LE104177,61290983472420154464
#LE104175,61290983472420154471
#LE104163,61290983472420154488
#LE104162,61290983472420154495
#LE104161,61290983472420154501
#LE104308,61290983472420154518
#LE104300,61290983472420154525
#LE104277,61290983472420154532
#LE104318,61290983472420154549
#LE104271,61290983472420154556
#LE104256,61290983472420154563
#LE104254,61290983472420154570
#LE104252,61290983472420154587
#LE103391,61290983472420154594
#LE103387,61290983472420154600
#LE104293,61290983472420154617
#LE103996,61290983472420154624
#LE104013,61290983472420154631
#LE104000,61290983472420154648
#LE104031,61290983472420154655
#LE104029,61290983472420154662
#LE104027,61290983472420154679
#LE104079,61290983472420154686
#LE104077,61290983472420154693
#LE104074,61290983472420154709
#LE104063,61290983472420154716
#LE104108,61290983472420154723
#LE103841,61290983472420154730
#LE103890,61290983472420154747
#LE103883,61290983472420154754
#LE103878,61290983472420154761
#LE103865,61290983472420154778
#LE103861,61290983472420154785
#LE103855,61290983472420154792
#LE103843,61290983472420154808
#LE103903,61290983472420154815
#LE103901,61290983472420154822
#LE103895,61290983472420154839
#LE103906,61290983472420154846
#LE103699,61290983472420154853
#LE103698,61290983472420154860
#LE103722,61290983472420154877
#LE103591,61290983472420154884
#LE103158,61290983472420154891
#LE103174,61290983472420154907
#LE103334,9405510200828783313300
#LE103910,61290983472420154914
#LE103988,61290983472420154921
#LE103733,61290983472420154938
#LE103519,61290983472420154945
#LE103563,61290983472420154952
#LE103669,61290983472420154969
#LE103238,61290983472420154976
#LE103873,61290983472420154983
#LE103833,61290983472420154990
#LE103812,61290983472420155003
#LE104118,61290983472420155010
#LE104043,61290983472420155027
#LE104039,61290983472420155034
#LE103984,61290983472420155041
#LE103409,61290983472420155058
#LE103465,61290983472420155065
#LE103594,61290983472420155072
#LE103194,61290983472420155089
#LE103220,61290983472420155096
#LE103250,61290983472420155102
#LE103323,61290983472420155119
#LE103128,61290983472420155126
#LE104147,61290983472420155133
#LE103834,61290983472420155140
#LE103849,61290983472420155157
#LE104107,61290983472420155164
#LE103998,61290983472420155171
#LE103767,61290983472420155188
#LE103778,61290983472420155195
#LE103534,61290983472420155201
#LE103557,61290983472420155218
#LE103567,61290983472420155225
#LE103645,61290983472420155232
#LE103258,61290983472420155249
#LE103333,61290983472420155256
#LE104306,61290983472420155263
#LE104181,61290983472420155270
#LE103344,61290983472420155287
#LE103127,61290983472420155294
#LE103904,61290983472420155300
#LE103809,61290983472420155317
#LE103980,61290983472420155324
#LE104019,61290983472420155331
#LE104056,61290983472420155348
#LE104075,61290983472420155355
#LE104092,61290983472420155362
#LE104114,61290983472420155379
#LE103806,61290983472420155386
#LE103697,61290983472420155393
#LE103718,61290983472420155409
#LE103779,61290983472420155416
#LE103784,61290983472420155423
#LE103399,61290983472420155430
#LE103537,61290983472420155447
#LE103589,61290983472420155454
#LE103638,61290983472420155461
#LE103673,61290983472420155478
#LE103122,61290983472420155485
#LE103254,61290983472420155492
#LE103265,61290983472420155508
#LE103284,61290983472420155515
#LE103311,61290983472420155522
#LE103326,61290983472420155539
#LE104199,61290983472420155546
#LE104217,61290983472420155553
#LE104222,61290983472420155560
#LE103133,61290983472420155577
#LE103347,61290983472420155584
#LE103327,61290983472420155591
#LE103325,61290983472420155607
#LE103320,61290983472420155614
#LE103191,61290983472420155621
#LE103187,61290983472420155638
#LE103134,61290983472420155645
#LE103109,61290983472420155652
#LE103116,61290983472420155669
#LE103689,61290983472420155676
#LE103675,61290983472420155683
#LE103665,61290983472420155690
#LE103622,61290983472420155706
#LE103619,61290983472420155713
#LE103614,61290983472420155720
#LE103606,61290983472420155737
#LE103577,61290983472420155744
#LE103573,61290983472420155751
#LE103571,61290983472420155768
#LE103550,61290983472420155775
#LE103461,61290983472420155782
#LE103457,61290983472420155799
#LE103449,61290983472420155805
#LE103442,61290983472420155812
#LE103429,61290983472420155829
#LE103411,61290983472420155836
#LE103402,61290983472420155843
#LE103783,61290983472420155850
#LE103776,61290983472420155867
#LE103769,61290983472420155874
#LE103756,61290983472420155881
#LE103741,61290983472420155898
#LE103710,61290983472420155904
#LE103955,61290983472420155911
#LE103936,61290983472420155928
#LE103924,61290983472420155935
#LE103827,61290983472420155942
#LE103826,61290983472420155959
#LE103817,61290983472420155966
#LE103796,61290983472420155973
#LE104145,61290983472420155980
#LE104131,61290983472420155997
#LE103575,61290983472420156000
#LE103318,61290983472420156017
#LE103119,61290983472420156024
#LE103126,61290983472420156031
#LE103276,61290983472420156048
#LE103266,61290983472420156055
#LE103155,61290983472420156062
#LE103152,61290983472420156079
#LE103146,9400110200881783321383
#LE104283,61290983472420156086
#LE103145,61290983472420156093
#LE104184,61290983472420156109
#LE104288,61290983472420156116
#LE103136,9400110200883841114401
#LE104298,61290983472420156123
#LE104188,61290983472420156130
#LE103201,9400110200793798174581
#LE104305,61290983472420156147
#LE104307,61290983472420156154
#LE103200,61290983472420156161
#LE104192,61290983472420156178
#LE104309,61290983472420156185
#LE103199,61290983472420156192
#LE104327,61290983472420156208
#LE104196,61290983472420156215
#LE103184,61290983472420156222
#LE104328,61290983472420156239
#LE104202,61290983472420156246
#LE103176,9400110200881783329136
#LE104238,61290983472420156253
#LE104210,61290983472420156260
#LE104240,61290983472420156277
#LE103175,61290983472420156284
#LE104208,61290983472420156291
#LE104248,61290983472420156307
#LE104206,61290983472420156314
#LE104249,61290983472420156321
#LE104212,61290983472420156338
#LE104095,61290983472420156345
#LE104216,61290983472420156352
#LE104098,61290983472420156369
#LE104221,61290983472420156376
#LE104102,61290983472420156383
#LE104226,9405510200881783334751
#LE104104,61290983472420156390
#LE104227,61290983472420156406
#LE104115,61290983472420156413
#LE104123,9405510200828783537409
#LE104279,61290983472420156420
#LE104046,61290983472420156437
#LE104296,9405510200883841130138
#LE104050,9405510200830974640263
#LE104301,61290983472420156444
#LE104052,61290983472420156451
#LE103982,61290983472420156468
#LE104302,61290983472420156475
#LE103986,61290983472420156482
#LE103989,61290983472420156499
#LE104151,61290983472420156505
#LE103992,61290983472420156512
#LE104023,61290983472420156529
#LE104158,61290983472420156536
#LE104156,61290983472420156543
#LE104154,61290983472420156550
#LE104034,61290983472420156567
#LE104035,61290983472420156574
#LE104169,61290983472420156581
#LE104054,61290983472420156598
#LE104165,61290983472420156604
#LE103213,61290983472420156611
#LE104058,61290983472420156628
#LE104059,61290983472420156635
#LE104171,61290983472420156642
#LE104068,9405510200828783551375
#LE103172,61290983472420156659
#LE104173,61290983472420156666
#LE104069,61290983472420156673
#LE104180,61290983472420156680
#LE104087,61290983472420156697
#LE103198,61290983472420156703
#LE104089,9405510200881783354766
#LE104022,61290983472420156710
#LE104094,61290983472420156727
#LE104033,61290983472420156734
#LE104127,9405510200793798207794
#LE104072,61290983472420156741
#LE103157,9405510200828783557186
#LE104136,9405510200793798208678
#LE104076,61290983472420156758
#LE104140,61290983472420156765
#LE103165,61290983472420156772
#LE104082,61290983472420156789
#LE104183,61290983472420156796
#LE103118,9400110200883841151758
#LE104091,61290983472420156802
#LE104185,61290983472420156819
#LE104195,61290983472420156826
#LE104133,61290983472420156833
#LE103169,9405510200828783560964
#LE104198,61290983472420156840
#LE104135,61290983472420156857
#LE104204,9405510200881783362129
#LE104139,61290983472420156864
#LE104214,61290983472420156871
#LE104224,61290983472420156888
#LE104149,61290983472420156895
#LE103115,9405510200828783564887
#LE104228,61290983472420156901
#LE104045,61290983472420156918
#LE103104,9400110200830974670373
#LE104047,61290983472420156925
#LE104237,61290983472420156932
#LE104051,61290983472420156949
#LE103131,61290983472420156956
#LE104244,61290983472420156963
#LE103981,61290983472420156970
#LE103148,9400110200829783292647
#LE104097,61290983472420156987
#LE103994,61290983472420156994
#LE104100,61290983472420157007
#LE103103,61290983472420157014
#LE104002,9405510200882783540852
